domain	intent	utterance	bio
Phone	CallNumber	llama a +34 339 515 574	o o b-phone_number i-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 797 747 595	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 581 422 428	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 770 692 669	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 140 423 543	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a +34 765 488 881	o o b-phone_number i-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 773 249 137	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a +34 112 241 352	o o b-phone_number i-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a +34 287 433 380	o o b-phone_number i-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 233 312 179	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 988 715 752	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 132 762 652	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a +34 480 598 988	o o b-phone_number i-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 924 321 754	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 975 559 362	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a 815 740 392	o o b-phone_number i-phone_number i-phone_number
Phone	CallNumber	llama a +34 595 604 322	o o b-phone_number i-phone_number i-phone_number i-phone_number
Phone	CallEmergency	llama a 112	o o o
Phone	CallEmergency	llama a ambulancia	o o o
Phone	CallEmergency	llama a bomberos	o o o
Phone	CallEmergency	llama a los bomberos	o o o o
Phone	CallEmergency	llama a policía	o o o
Phone	ShowSMS	verifica mi bandea de entrada de sms	o o o o o o o
Phone	ShowSMS	muestra mi bandea de entrada de mensajes	o o o o o o o
Phone	ShowSMS	muestra mi bandea de entrada de sms	o o o o o o o
Phone	ShowSMS	muéstrame mi bandea de entrada de mensajes	o o o o o o o
Phone	ShowSMS	muéstrame mi bandea de entrada de sms	o o o o o o o
Phone	SMSToContact	envía un mensaje a eugenia	o o o o b-to
Phone	SMSToContact	envía un mensaje a juan andrés	o o o o b-to i-to
Phone	SMSToContact	envía un mensaje a fermín	o o o o b-to
Phone	SMSToContact	envía un mensaje a lucero oñate	o o o o b-to i-to
Phone	SMSToContact	envía un mensaje a candi	o o o o b-to
Phone	SMSToContact	envía un mensaje a ramiro	o o o o b-to
Phone	SMSToContact	envía un mensaje a pepu	o o o o b-to
Phone	SMSToContact	envía un mensaje a roge urquiza	o o o o b-to i-to
Phone	SMSToContact	envía un mensaje a santiago	o o o o b-to
Phone	SMSToContact	envía un sms a toña	o o o o b-to
Phone	SMSToContact	envía un sms a gorio rodríguez	o o o o b-to i-to
Phone	SMSToContact	envía un sms a steven uriarte	o o o o b-to i-to
Phone	SMSToContact	envía un sms a paquita	o o o o b-to
Phone	SMSToContact	envía un sms a veronica etcheverry	o o o o b-to i-to
Phone	SMSToContact	envía un sms a juan guevara	o o o o b-to i-to
Phone	SMSToContact	envía un sms a ceci	o o o o b-to
Phone	SMSToContact	envía un sms a sebastián	o o o o b-to
Phone	SMSToContact	envía un sms a marichú	o o o o b-to
Phone	SMSToContact	manda un sms a cuquita martínez	o o o o b-to i-to
Phone	SMSToContact	manda un sms a pivo	o o o o b-to
Phone	SMSToContact	manda un sms a marora	o o o o b-to
Phone	SMSToContact	manda un sms a carmelita	o o o o b-to
Phone	SMSToContact	manda un sms a juanín ursúa	o o o o b-to i-to
Phone	SMSToContact	manda un sms a mari	o o o o b-to
Phone	SMSToContact	manda un sms a leyla larreategui	o o o o b-to i-to
Phone	SMSToContact	manda un sms a cristian aldana	o o o o b-to i-to
Phone	SMSToContact	manda un sms a paz	o o o o b-to
Phone	SMSToContact	manda un mensaje a chencha	o o o o b-to
Phone	SMSToContact	manda un mensaje a alfonso rodríguez	o o o o b-to i-to
Phone	SMSToContact	manda un mensaje a josé abasolo	o o o o b-to i-to
Phone	SMSToContact	manda un mensaje a doro xavier	o o o o b-to i-to
Phone	SMSToContact	manda un mensaje a pancho álvarez	o o o o b-to i-to
Phone	SMSToContact	manda un mensaje a maría artiñano	o o o o b-to i-to
Phone	SMSToContact	manda un mensaje a lulú solarte	o o o o b-to i-to
Phone	SMSToContact	manda un mensaje a manolillo oñate	o o o o b-to i-to
Phone	SMSToContact	manda un mensaje a jair	o o o o b-to
Phone	SMSToContact	mensaje a pedrín	o o b-to
Phone	SMSToContact	mensaje a mongo ayarza	o o b-to i-to
Phone	SMSToContact	mensaje a maría del rosario	o o b-to i-to i-to
Phone	SMSToContact	mensaje a malula	o o b-to
Phone	SMSToContact	mensaje a gloria maría	o o b-to i-to
Phone	SMSToContact	mensaje a miko buenechea	o o b-to i-to
Phone	SMSToContact	mensaje a jairo	o o b-to
Phone	SMSToContact	mensaje a ivo zaldívar	o o b-to i-to
Phone	SMSToContact	mensaje a constantino	o o b-to
Phone	SMSToContact	sms a cati	o o b-to
Phone	SMSToContact	sms a quino	o o b-to
Phone	SMSToContact	sms a juli	o o b-to
Phone	SMSToContact	sms a visi	o o b-to
Phone	SMSToContact	sms a mayca domínguez	o o b-to i-to
Phone	SMSToContact	sms a lena	o o b-to
Phone	SMSToContact	sms a julio	o o b-to
Phone	SMSToContact	sms a peyuco guzmán	o o b-to i-to
Phone	SMSToContact	sms a maripí	o o b-to
Phone	SMSToContactWithMessage	envía un message a inocencia diciendo retweeteame que me gusta	o o o o b-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a duardo diciendo eres el primer mordisco del helado mas ricoo	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a litos diciendo mucho humor por ser lunes	o o o o b-to o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a carmita diciendo por fin nos vamos unos dias a maitencillo	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a koke diciendo en un rato me baño	o o o o b-to o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a maría elizondo diciendo me voy a ver toda la nota de fantino a tevez	o o o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a yayo diciendo me encanta mucho la canción la cita	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a susana diciendo me estoy acostumbrando ya a los paros ch	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a chuy diciendo como cuando me gustabas	o o o o b-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a maría bengoetxea que diga las galletas de toddy son la razón por la que respiro	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a feña salazar que diga nose que nombre ponerme diganmen	o o o o b-to i-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a julián que diga jajjaa me re tente mal	o o o o b-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a gregorio que diga ganate el respeto en el juego	o o o o b-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a raúl que diga me van a traer serenata	o o o o b-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a lolita que diga hoy va a ser un domingo de mucho estudio	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a cristina que diga ya se me quito ese dolor chuco	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a repo esguerra que diga la mejor igual con xio ah	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a nina que diga telegram acaba de ganar muchos puntos	o o o o b-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un message a gilberto gallastegui que diga y por fin se fue el dolor de cabeza ahora a programar	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a chuybeto diciendo la leyenda del beso	o o o o b-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a jorgecito diciendo y bueno hacen una pareja ideal	o o o o b-to o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a nacia diciendo yo se lo que te digo	o o o o b-to o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a mai flores diciendo asado con la familiaa	o o o o b-to i-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a isa diciendo no me busto up perdón casty por la traición	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a toño diciendo y pensar que apenas comienza mi vida de mujer emprendedora	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a juan rivera diciendo me enfiesto en un rato con ese juego en la pc	o o o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a raul diciendo voy ampezar a usar el tw otra vez	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a irra diciendo cuando me toca la mejor habitacion	o o o o b-to o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a jamín que diga ivamos a ir al cine pero no tengo plata	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a julianillo morales que diga hoy cumplo 3 meses con mi reina	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a encarnita que diga que piola noche pase con amigos en base	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a asun que diga la amo tanto pero me hace tan mal verla a la vez	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a javier ormazábal que diga me trajeron el morfi a la cama toy asi	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a lucita que diga si me hablara puedo morir feliz	o o o o b-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a chuz zambrano que diga tengo que poner la alarma a las 7am	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a felícita gorostiaga que diga al menos hoy no me quedare dormido bcs hice siesta	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a alejandro agirre que diga entre y a los 20 min mas o menos se me paso	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	envía un sms a jana que diga habla mas que secuestrado cuando lo liberan	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a roy diciendo justo justo me desperte para ver a mi boca querido	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a monguito diciendo ellos estudiando y yo tweeteando	o o o o b-to o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a asunción hernández diciendo me voy a leer harry potter adiós queridos muggles	o o o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a monguito suárez diciendo le encanta la politica	o o o o b-to i-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a concha diciendo mi perro me beso de lengua	o o o o b-to o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a cano diciendo entendió todo el juego	o o o o b-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a lucero diciendo somos re malo wacho deberiamos jugar al voley	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a mafer diciendo a hecharle todas las ganas del mundo a la uni	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a fran diciendo mañana no se cursa	o o o o b-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a floro muñoz que diga pues nada a revisar el s04e12	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a juanelo que diga tal parece para tí fue solo un juego	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a trinidad que diga gracias a todos por estar en el directo de twitch	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a tivo que diga me quiero comprar un chupin color piel tan re copados	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a timoteo que diga noche con mis hijitos perrunos a mi lado	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a juansa que diga desde mañana a darle con todo a este cuarto semestre	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a juan pablo que diga cuando son las 30 y se te cae el móvil	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a chepita que diga mañana voy a patinar	o o o o b-to o o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a simón que diga nacio el hijo de maxi y cami	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un message a miri que diga me gustaría que por una vez en esta vida no me ignorarais	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a nena etxeberria diciendo hoy en cosas inteligentes me corchetie un dedo	o o o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a tinito diciendo arranco el 405 feliiiz	o o o o b-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a chente kortajarena diciendo necesito ir al cementerio	o o o o b-to i-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a andrea díaz diciendo estoy viciando con mi compu	o o o o b-to i-to o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a chemita diciendo estamos re cumbia hoy	o o o o b-to o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a seba diciendo me muero de ganas por jugar a los barquitos	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a antonio diciendo mañana no voy a la esc por es mi cumple	o o o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a javi zavala diciendo que tu sonrisa sea mas grande que tus problemas	o o o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a angie diciendo hoy me puse todo el abrigo	o o o o b-to o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a conchi que diga parace que esta mal la hablaría pero nose que decirle	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a florchu inchausti que diga dormida ahora a terminar el prezi y a pedalear	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a tonino que diga mejor me voy a dormir	o o o o b-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a rafael duhalde que diga que combinaba muy bn todo	o o o o b-to i-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a jaime que diga nada mejor que ver dragon ball	o o o o b-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a rudi que diga quiero galletas de chocolate	o o o o b-to o o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a jayda que diga que rico sería ver un estado de usted para mi	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a marica narvaez que diga capaz q yo juego mejor	o o o o b-to i-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a ignacia muñoz que diga como vuelvo todo la verdad y yo que bien me siento	o o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	manda un sms a monse que diga se nos hizo costumbre las forriadas mutuas	o o o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a tere que diga salieron unas papas fritas	o o b-to o o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a lupita vargas que diga soy naturalmente gracioso porque mi vida es una broma	o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a nórber aráoz que diga y ahora a jugar a basket	o o b-to i-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a adelina que diga te quiero pero sólo cuando me arreglas el ordenador gratis	o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a tona que diga si bo por charge lo ta hopi bn	o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a pao que diga llegue justo para el nuevo video de dross	o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a joselo que diga mi mamá ya vio un vestido para mis 15	o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a armando mendive que diga me hizo una llamada perdida	o o b-to i-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a yaco narvaez que diga hitler no era tan malo si lo comparas con telecinco	o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a lucero darrieussecq que diga tuenti es ahora otro tumblr	o o b-to i-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a jesús alberto que diga qe feo que es el te con tafirol	o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a chalia que diga pero mejor me iso un gran favor	o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a florencio que diga sino se fuera a dormir le hablaria	o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a trini echegaray que diga we ninguno quiere jugar	o o b-to i-to o o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a enzo que diga mi primer dia de trabajo	o o b-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a sento que diga la gente que no es feliz te rompe las pelotas	o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a juangui que diga que descompuesta estoy	o o b-to o o b-message i-message i-message
Phone	SMSToContactWithMessage	sms a chila garicano que diga yo ya quiero que sea viernes	o o b-to i-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a jesus maría que diga lo esperado lo q todo decena jugar al futbol	o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a mera que diga fav si quieren sorteo	o o o b-to o o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a cris que diga lindo finde con mi gorditoo	o o o b-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a manuelito moreno que diga ahora si me fui a dormir	o o o b-to i-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a huberto rojas que diga ahora estaria presentando ingles	o o o b-to i-to o o b-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a fonso que diga otra vez directioner de vuelta al grupo	o o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a eva que diga solo queda dos semanas y chau semestre	o o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a maica yarritu que diga besis de fresi desde la cima	o o o b-to i-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un mensaje a matias que diga copio ese tweet porque soy original	o o o b-to o o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a estebi castro que diga aunq no lo ceen stoy desayunando papa frita cn coca	o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a paqui que diga hace tiempo que no quedaba tan contenta con un corte de pelo	o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a adela álvarez que diga le clave el vistome canso	o o o b-to i-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a gabrielita que diga creo que mañana entramos 90	o o o b-to o o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a magui que diga ahí cosas q es mejor no saber	o o o b-to o o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a memo gil que diga uyyy que chimbita ya me sirvió esa mkada	o o o b-to i-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a mau que diga maso menos en 1hs se sube el video nuevoo oaoaoa	o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a espe que diga ya no a guanto mi dolor de cuerpo	o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	un sms a mayca que diga cuando tienes a quien quieres pero no a quien necesitas	o o o b-to o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a falo diciendo cheta tarde con los chicos	o o b-to o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a nino arrieta diciendo una porción del papizza se paga más en dignidad que en euros	o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a hildo diciendo tevez hace un pase y lo re festejan tampoco para tanto	o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a loles diciendo medio peso el chape soy jaz mai y cami	o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a ramón rojas diciendo se sabia todo el tema	o o b-to i-to o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a sofía iturri diciendo a pokemon regalado no le mires los ataques	o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a sol echegaray diciendo obvio de actividades deportivas estamos hablando	o o b-to i-to o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a toya diciendo hoy gano dortmund y es 1o en bundesliga	o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a pati oquendo diciendo febrero con f de follar	o o b-to i-to o b-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	mensaje a mando diciendo hoy es un buen día para darte el chance de ser feliz	o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a mamen diciendo 23 campeones más y tengo todos	o o b-to o b-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a fermo diciendo los orrkos son vuestros hamijos recordadlo siempre	o o b-to o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a juan javier diciendo que bien la pase en la irlanda ayer	o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a pato carrera diciendo pues a seguir con juego de tronos	o o b-to i-to o b-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a neto diciendo ah recien me entero que la rubia no me seguia	o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Phone	SMSToContactWithMessage	sms a chumari diciendo pero en lo que descargo y juego se me van los 50 gbps	o o b-to o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
