domain	intent	utterance	bio
Twitter	ShowTwittsWithHashtag	display tweets with hashtag su2c	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	display tweets with hashtag rbleipzig	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	display tweets with hashtag home	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	display tweets with hashtag celebcrush	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	display tweets with hashtag davidarchuleta on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	display tweets with hashtag rollandgarros on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	display tweets with hashtag firebird on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	display tweets with hashtag junegloom on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets about it'snewtome	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets about iseelondoniseefrance	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets about eric	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets about goodmorning	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets about pp09	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets about trivandrum on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets about tracke on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets about fullmooncrazy on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets about noinviteforme on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets about mets on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets about babealerts on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets with hashtag mcfly	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets with hashtag ms150	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets with hashtag theatre	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets with hashtag tbyg	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets with hashtag asee	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	find tweets with hashtag popfly on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets with hashtag design on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets with hashtag twitterfilms on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets with hashtag sickfriday on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets with hashtag farm on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	find tweets with hashtag work on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets about fiagt	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets about eurovison	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets about manflu	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets about jealousengage09	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets about le09	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets about tool	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets about iadmit on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets about rofl on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets about kolkata on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets about quarry on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets about eurodjangocon on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets about eu2009 on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets with hashtag mars	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets with hashtag obsessed	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets with hashtag dominoeffect	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets with hashtag domain	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets with hashtag firepratt	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets with hashtag generalmotors	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	show tweets with hashtag friday on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets with hashtag naperfectworld on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets with hashtag beak on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets with hashtag thesoup on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	show tweets with hashtag chicagobluesfestival on twitter	o o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets about djfail	o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets about charmed	o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets about chitellmsft	o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets about summer	o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets about pushkin	o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets about hairyfluffypussy on twitter	o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets about sarahs_hashtag on twitter	o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets about expo2015camp on twitter	o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets about neenerneener on twitter	o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets about wordcampdev on twitter	o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets about ips09 on twitter	o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets with hashtag reddit	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets with hashtag geocashe	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets with hashtag followmonday	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets with hashtag mustory	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets with hashtag dogma	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets with hashtag ohnotheydidn't	o o o b-hashtag
Twitter	ShowTwittsWithHashtag	tweets with hashtag kubok on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets with hashtag dscctc on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets with hashtag conversants on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets with hashtag bgukm2009 on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets with hashtag slandr on twitter	o o o b-hashtag o o
Twitter	ShowTwittsWithHashtag	tweets with hashtag turnon on twitter	o o o b-hashtag o o
