domain	intent	utterance	bio
Twitter	SendMessage	napisz na twitterze pw nadmierny strach przed #koronowirus i śmiercią to efekt rosnącej ateizacji	o o o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	napisz na twitterze pw o treści dawno się nie odzywałem wiadomo życie praca	o o o o o o b-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	napisz na twitterze prywatną wiadomość dobry artykuł do niedzielnej kawy dający szerszą perspektywę	o o o o o b-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	utwórz na twitterze wiadomość zapraszajcie ich do polski	o o o o b-message i-message i-message i-message
Twitter	SendMessage	utwórz na twitterze wiadomość o treści marazmie zmian? coooo?	o o o o o o b-message i-message i-message
Twitter	SendMessage	utwórz na twitterze pw szacunkiem	o o o o b-message
Twitter	SendMessage	utwórz na twitterze pw o treści kto jeszcze czyta lisa kitrysa	o o o o o o b-message i-message i-message i-message i-message
Twitter	SendMessage	utwórz na twitterze prywatną wiadomość nic podobnego!	o o o o o b-message i-message
Twitter	SendMessage	utwórz na twitterze prywatną wiadomość o treści ale innym to można grzebać ?	o o o o o o o b-message i-message i-message i-message i-message i-message
Twitter	SendMessage	prześlij na twitterze wiadomość robią to dla hajsu i fejma zero przyzwoitości	o o o o b-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	prześlij na twitterze wiadomość o treści oto ci dżentelmeni pictwittercom7kkfqaoqb	o o o o o o b-message i-message i-message i-message
Twitter	SendMessage	prześlij na twitterze pw lista przyszłych osadzonych	o o o o b-message i-message i-message
Twitter	SendMessage	prześlij na twitterze prywatną wiadomość kod to ci śmieszni ludzi co ich 50 jest	o o o o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	prześlij na twitterze prywatną wiadomość o treści pan z poznania? fakty na który temat?	o o o o o o o b-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	wyślij wiadomość na twitterze a przeszła ?	o o o o b-message i-message i-message
Twitter	SendMessage	wyślij wiadomość na twitterze o treści prześwietlic majątki	o o o o o o b-message i-message
Twitter	SendMessage	wyślij pw na twitterze i to jest dobra wiadomość	o o o o b-message i-message i-message i-message i-message
Twitter	SendMessage	wyślij pw na twitterze o treści wlasnie widze ze nowoczesna mnie zablokowała	o o o o o o b-message i-message i-message i-message i-message i-message
Twitter	SendMessage	wyślij prywatną wiadomość na twitterze r jak rekonwalescent będzie dobrze	o o o o o b-message i-message i-message i-message i-message
Twitter	SendMessage	wyślij prywatną wiadomość na twitterze o treści sorry ricky nie zaglądamy	o o o o o o o b-message i-message i-message i-message
Twitter	SendMessage	napisz wiadomość na twitterze od kogo niezależny?	o o o o b-message i-message i-message
Twitter	SendMessage	napisz pw na twitterze proszę nie zaniżać	o o o o b-message i-message i-message
Twitter	SendMessage	napisz pw na twitterze o treści kochani jesteście	o o o o o o b-message i-message
Twitter	SendMessage	napisz prywatną wiadomość na twitterze ja daje pis rok max 2 lata już raz tak było	o o o o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	napisz prywatną wiadomość na twitterze o treści w końcu jest prezydentem wszystkich polaków	o o o o o o o b-message i-message i-message i-message i-message i-message
Twitter	SendMessage	utwórz wiadomość na twitterze przecież dzisiaj nie jest prima aprilis	o o o o b-message i-message i-message i-message i-message i-message
Twitter	SendMessage	utwórz wiadomość na twitterze o treści pani nowacka twarz porażki zlewu	o o o o o o b-message i-message i-message i-message i-message
Twitter	SendMessage	utwórz pw na twitterze to dobre naprawde	o o o o b-message i-message i-message
Twitter	SendMessage	utwórz pw na twitterze o treści nawet ciepła	o o o o o o b-message i-message
Twitter	SendMessage	utwórz prywatną wiadomość na twitterze leonardów	o o o o o b-message
Twitter	SendMessage	utwórz prywatną wiadomość na twitterze o treści kto będzie w sobotę 0901?	o o o o o o o b-message i-message i-message i-message i-message
Twitter	SendMessage	prześlij wiadomość na twitterze chętnie wezmę udział kto wpisuje na listę ?	o o o o b-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	prześlij wiadomość na twitterze o treści jak pierwsze wrażenia z lektury?	o o o o o o b-message i-message i-message i-message i-message
Twitter	SendMessage	prześlij pw na twitterze my nie zapominamy i nie zapomnimy	o o o o b-message i-message i-message i-message i-message i-message
Twitter	SendMessage	prześlij pw na twitterze o treści wiem wiem mój tez niektóre formy są ok	o o o o o o b-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	prześlij prywatną wiadomość na twitterze staramy się nie ukrywać	o o o o o b-message i-message i-message i-message
Twitter	SendMessage	prześlij prywatną wiadomość na twitterze o treści obrażamy dzikie kraje!	o o o o o o o b-message i-message i-message
Twitter	SendMessage	stwórz wiadomość na twitterze skurwysyństwo	o o o o b-message
Twitter	SendMessage	stwórz wiadomość na twitterze o treści bardzo dobry wywiad tak trzymać	o o o o o o b-message i-message i-message i-message i-message
Twitter	SendMessage	stwórz pw na twitterze niestety kto podał ręke kto na liscie itp	o o o o b-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessage	stwórz pw na twitterze o treści też dziękujemy	o o o o o o b-message i-message
Twitter	SendMessage	stwórz prywatną wiadomość na twitterze pan mec też?	o o o o o b-message i-message i-message
Twitter	SendMessageToUser	na twitterze wiadomość do conectum_pl o treści rysio swetru juz chyba donosi do żydow z ue	o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze pw do amilee110 o treści pek ta kobieta bredzi	o o o o b-username o o b-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze prywatną wiadomość do emilyclaiborne o treści czas na spacerpolecam	o o o o o b-username o o b-message i-message i-message
Twitter	SendMessageToUser	na twitterze wyślij do kmore o treści 499% tyle dostaniecie	o o o o b-username o o b-message i-message i-message
Twitter	SendMessageToUser	na twitterze wyślij wiadomość do myntmag o treści a gazetkabeznapletka zaleca łuczywo	o o o o o b-username o o b-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze wyślij pw do mikieee182 o treści jej rozum odebralo czy go nigdy nie miala ?	o o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze wyślij prywatną wiadomość do dirtysouth777 o treści wystarczyła jedna plansza i wszystko jasne	o o o o o o b-username o o b-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze napisz do ohsnapitscatie o treści pozdrowienia dla was	o o o o b-username o o b-message i-message i-message
Twitter	SendMessageToUser	na twitterze napisz wiadomość do chunkyface o treści raczej druga syrie	o o o o o b-username o o b-message i-message i-message
Twitter	SendMessageToUser	na twitterze napisz pw do jonradical o treści oglądamy spektakl w domowym zaciszu	o o o o o b-username o o b-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze napisz prywatną wiadomość do renelae o treści ale tyłydo wzięcia	o o o o o o b-username o o b-message i-message i-message
Twitter	SendMessageToUser	na twitterze utwórz do muertenthesnw o treści donosiciele dziś w tv	o o o o b-username o o b-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze utwórz wiadomość do luvmyrandomness o treści a co ? mieliście je złajdaczyć jak ofe ?	o o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze utwórz pw do slonka17 o treści nie ma mnie na fb więc nie ma mnie w ogóle!	o o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze utwórz prywatną wiadomość do kamil_miklaszew o treści kod wron z pron jaruzela do sprzątania ulic	o o o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze prześlij do usiduspl o treści a wytłumaczył chociaż skąd to przeciw ?	o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze prześlij wiadomość do pawelt_pl o treści zaorany przed świętami	o o o o o b-username o o b-message i-message i-message
Twitter	SendMessageToUser	na twitterze prześlij prywatną wiadomość do xsassyxo o treści zagrożenia terrorystycznego a nie anty	o o o o o o b-username o o b-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze stwórz do conectum_pl o treści było poprawnie i merytorycznie ale bez pazura	o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze stwórz wiadomość do amilee110 o treści ale polska nie kocha was coraz mocniej	o o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze stwórz pw do emilyclaiborne o treści mam wrażenie że n to dwie osoby	o o o o o b-username o o b-message i-message i-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze stwórz prywatną wiadomość do kmore o treści do tego zmierzamy milowymi krokami	o o o o o o b-username o o b-message i-message i-message i-message i-message
Twitter	SendMessageToUser	na twitterze wiadomość i tak jest więcej ludzi niż przy pek do myntmag	o o o b-message i-message i-message i-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze pw hehe bzdura byłby taki sam jak pierwszy do mikieee182	o o o b-message i-message i-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze prywatną wiadomość tysiąc pińćset do dirtysouth777	o o o o b-message i-message o b-username
Twitter	SendMessageToUser	na twitterze wyślij wiadomość wiecej grzechow nie pamietam do ohsnapitscatie	o o o o b-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze wyślij pw trzeba to przypominać do chunkyface	o o o o b-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze wyślij prywatną wiadomość jestem tego samego zdania do jonradical	o o o o o b-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze napisz wiadomość czyli oddaje swoje na nowoczesna dziękujemy do renelae	o o o o b-message i-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze napisz pw katoprawice se odsun od koryta do muertenthesnw	o o o o b-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze napisz prywatną wiadomość dziękujęobyjego wybrali wyborcypozdrawiam do luvmyrandomness	o o o o o b-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze utwórz wiadomość 500 zł tyle ile pis za dziecko do slonka17	o o o o b-message i-message i-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze utwórz pw w parku skaryszewskim do kamil_miklaszew	o o o o b-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze utwórz prywatną wiadomość kretyn budka też do usiduspl	o o o o o b-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze prześlij wiadomość skad wezma kase pisuary ? do pawelt_pl	o o o o b-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze prześlij pw myśłi że ak to africa korps do piotrus_pan9	o o o o b-message i-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze prześlij prywatną wiadomość łomatko ona nie musi mówić do xsassyxo	o o o o o b-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze stwórz wiadomość nieładnie usuwać zdjecia z insta do conectum_pl	o o o o b-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze stwórz pw hahaha nastawiam ten hmmm bottom ? do amilee110	o o o o b-message i-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	na twitterze stwórz prywatną wiadomość hadacz i sztab wyborczy bk ofiarami nagrań do emilyclaiborne	o o o o o b-message i-message i-message i-message i-message i-message i-message o b-username
Twitter	SendMessageToUser	tą manipulacją ? do kmore na twitterze	b-message i-message i-message o b-username o o
Twitter	SendMessageToUser	wyślij człowieku myśl do myntmag na twitterze	o b-message i-message o b-username o o
Twitter	ShowTwittsWithHashtag	znajdź twitty z hashtagiem kosiniak2020	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	pokaż twitty z hashtagiem fitmarzec	o o o o b-hashtag
Twitter	ShowTwittsWithHashtag	wyświetl twitty z hashtagiem 1marca	o o o o b-hashtag
