domain	intent	utterance	bio
Calendar	NotifyOnEventInLocation	notificarme cuando comience un evento en mi calendario en la ubicación aljucén	o o o o o o o o o o o b-location
Calendar	NotifyOnEventInLocation	notificarme cuando comience un evento en mi calendario en la ubicación berberana	o o o o o o o o o o o b-location
Calendar	NotifyOnEventInLocation	notificarme cuando comience un evento en mi calendario en la ubicación migueláñez	o o o o o o o o o o o b-location
Calendar	NotifyOnEventInLocation	notificarme cuando comience un evento en mi calendario en la ubicación ocón	o o o o o o o o o o o b-location
Calendar	NotifyOnEventInLocation	notifíqueme cuando comience una reunión en mi calendario en la ubicación escañuela	o o o o o o o o o o o b-location
Calendar	NotifyOnEventInLocation	notifíqueme cuando comience una reunión en mi calendario en la ubicación cantavieja	o o o o o o o o o o o b-location
Calendar	NotifyOnEventInLocation	notifíqueme cuando comience una reunión en mi calendario en la ubicación alcanadre	o o o o o o o o o o o b-location
Contacts	EditContactWithName	editar mi contacto belen chávez	o o o b-name i-name
Contacts	EditContactWithName	editar mi contacto maica	o o o b-name
Contacts	EditContactWithName	editar mi contacto raulito zubiria	o o o b-name i-name
Contacts	EditContactWithName	editar mi contacto magda serrano	o o o b-name i-name
Contacts	EditContactWithName	editar mi contacto estefa	o o o b-name
Contacts	EditContactWithName	abra mi contacto alejo para la edición	o o o b-name o o o
Contacts	EditContactWithName	abra mi contacto bofo alberdi para la edición	o o o b-name i-name o o o
Contacts	EditContactWithName	abra mi contacto humberto para la edición	o o o b-name o o o
Contacts	EditContactWithNumber	cambiar el nombre de mi contacto con el número 267 319 722	o o o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	cambiar el nombre de mi contacto con el número 437 140 862	o o o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	cambiar el nombre de mi contacto con el número +34 267 175 350	o o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	cambiar el nombre de mi contacto con el número 560 766 811	o o o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	cambiar el nombre de mi contacto con el número +34 162 198 118	o o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditNumberInContactWithName	cambiar el número de mis contactos lena azúa	o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	cambiar el número de mis contactos gabri	o o o o o o b-name
Contacts	EditNumberInContactWithName	cambiar el número de mis contactos marisa elizalde	o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	cambiar el número de mis contactos chuymonchi	o o o o o o b-name
Contacts	EditNumberInContactWithName	cambiar el número de mis contactos maría del socorro	o o o o o o b-name i-name i-name
Contacts	EditNumberInContactWithNameToNumberAndToType	establezca el número 277 119 962 en el contacto lancha esguerra como casa	o o o b-phone_number i-phone_number i-phone_number o o o b-name i-name o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	establezca el número 757 940 793 en el contacto lourdes yarritu como trabajo	o o o b-phone_number i-phone_number i-phone_number o o o b-name i-name o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	establezca el número 496 485 914 en el contacto cris como privado	o o o b-phone_number i-phone_number i-phone_number o o o b-name o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	establezca el número 802 465 569 en el contacto pito como casa	o o o b-phone_number i-phone_number i-phone_number o o o b-name o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	establezca el número +34 698 182 237 en el contacto evita como trabajo	o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-name o b-phone_type
Contacts	ShowContactWithEmail	mostrar mis contactos de Google con el correo electrónico graci.vargas@gmx.es	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de Google con el correo electrónico juanle_orozco@gmail.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de Google con el correo electrónico gonza@gmail.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de Google con el correo electrónico ramón@proton.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de Google con el correo electrónico elena_luna@proton.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de Google con el correo electrónico rodrigo.arismendi@hotmail.es	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	abrir mis contactos de google con el correo electrónico alejo@proton.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	abrir mis contactos de google con el correo electrónico rodo_olaizola@yahoo.es	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	abrir mis contactos de google con el correo electrónico benji@gmail.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	abrir mis contactos de google con el correo electrónico adela@yahoo.es	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	abrir mis contactos de google con el correo electrónico val.laxalt@outlook.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	abrir mis contactos de google con el correo electrónico veru@gmail.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de google con el correo electrónico malala_@hotmail.es	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de google con el correo electrónico guadalupe@proton.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de google con el correo electrónico berto.herrera@outlook.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de google con el correo electrónico lourdes.ortega@outlook.com	o o o o o o o o o b-email
Contacts	ShowContactWithEmail	mostrar mis contactos de google con el correo electrónico estefani_ruiz@zoho.mail.eu	o o o o o o o o o b-email
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo antoñito garai y agregue el número 952 371 586	o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo míriam y agregue el número 444 457 522	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo juanra y agregue el número 918 278 226	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo eduardito lejarreta y agregue el número +34 536 618 608	o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo maría victoria y agregue el número 759 318 736	o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo gon y agregue el número 319 316 783	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo carlos camus y agregue el número 697 307 693 como privado	o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo juanmi y agregue el número 822 733 313 como casa	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo gilberto gallastegui y agregue el número 713 399 721 como trabajo	o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo teín y agregue el número 653 334 339 como privado	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo ana zubiria y agregue el número 814 473 374 como casa	o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo francisca y agregue el número 565 840 507 como trabajo	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo tivi y asígnele un número 525 505 697	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo gumersindo y asígnele un número 931 386 796	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo toba y asígnele un número 170 274 981	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo miki y asígnele un número 543 192 285	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo paco olaizola y asígnele un número +34 174 883 648	o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo savannah goitia y asígnele un número 696 354 526	o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo pacita y asígnele un número +34 974 642 966 como privado	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo salvidor y asígnele un número 179 466 230 como casa	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo faustino y asígnele un número 912 759 610 como trabajo	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo teté y asígnele un número 129 850 825 como privado	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo juli y asígnele un número 888 733 589 como casa	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo raúl y asígnele un número 418 507 572 como trabajo	o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo inocencio con un número 813 921 991	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo cande con un número 478 540 350	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo rey con un número +34 335 100 464	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo gregorio con un número 692 949 424	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo juan mariñelarena con un número +34 459 112 814	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo nana con un número 945 276 655	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo juan rafael con un número +34 910 236 935 como privado	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo alonzo bengoetxea con un número 612 949 447 como casa	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo oswaldo legaspi con un número 967 629 282 como trabajo	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo juangui con un número 553 490 147 como privado	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo chavelita con un número +34 847 490 736 como casa	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo carito reyes con un número +34 784 472 490 como trabajo	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo álexa con el número 514 762 479	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo savanah aldana con el número 336 913 526	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo gabrielita con el número 507 464 828	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo vítor larraín con el número 301 114 883	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo paola con el número +34 326 363 430	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo teín kortajarena con el número 556 723 354	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo candi con el número +34 131 933 334 como privado	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo mael con el número +34 231 563 159 como casa	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo juanlu con el número +34 867 161 117 como trabajo	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo curro con el número 843 656 211 como privado	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo xus romero con el número +34 501 201 263 como casa	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo gorge con el número 685 416 617 como trabajo	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo maría milagros con el número 304 765 280	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo pau con el número 779 800 433	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo marcos con el número 341 601 296	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo catalina zubiria con el número 426 417 266 como privado	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo hertico con el número 676 355 614 como casa	o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo maría eugenia con el número 758 810 886 como trabajo	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y llámelo lenita izaguirre con el número 135 724 863 como privado	o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre gorio rodríguez y agregue el número +34 413 892 288	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre marinieves y agregue el número +34 736 388 741	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre juli balenciaga y agregue el número +34 475 170 419	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre selu y agregue el número +34 453 116 720	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre juampis arriaga y agregue el número 567 940 111	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre charo uriarte y agregue el número +34 135 871 415	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre encarna y agregue el número 549 692 695 como casa	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre chencha y agregue el número 829 874 869 como trabajo	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre fermín estrada y agregue el número 296 581 689 como privado	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre esteban vargas y agregue el número 584 547 555 como casa	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre roci y agregue el número 126 333 648 como trabajo	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre sara y agregue el número 338 232 293 como privado	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre lucho y asígnele un número +34 393 542 945	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre charli mariátegui y asígnele un número 748 369 933	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre marga y asígnele un número +34 643 633 740	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre chuz mena y asígnele un número +34 903 335 382	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre savion y asígnele un número +34 260 744 454	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre gilberto y asígnele un número 480 413 971	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	cree un nuevo contacto y asígnele el nombre vítor y asígnele un número 899 639 386 como casa	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
